Date,Sentiment Index,PUT_CALL_VOLUME_RATIO_CUR_DAY,BEST_PE_RATIO
2016-07-27,90.0,1.3255,18.5819
2016-07-28,90.0,1.5075,18.6029
2016-07-29,90.0,1.755,18.6674
2016-08-01,89.8,1.8473,18.676
2016-08-02,89.8,1.5108,18.5621
2016-08-03,89.8,2.0492,18.6238
2016-08-04,89.8,1.8489,18.6398
2016-08-05,89.8,1.5816,18.8018
2016-08-08,89.8,1.469,18.7861
2016-08-09,89.8,1.618,18.8635
2016-08-10,89.8,1.5032,18.814
2016-08-11,89.8,1.5697,18.8972
2016-08-12,89.8,1.5257,18.8819
2016-08-15,89.8,1.3874,18.9351
2016-08-16,89.8,1.5801,18.8325
2016-08-17,89.8,1.5339,18.8798
2016-08-18,89.8,1.42,18.9176
2016-08-19,89.8,1.9202,18.882
2016-08-22,89.8,1.7528,18.872
2016-08-23,89.8,1.4597,18.9067
2016-08-24,89.8,1.4985,18.8098
2016-08-25,89.8,1.8784,18.7928
2016-08-26,89.8,1.611,18.7636
2016-08-29,89.8,1.4684,18.8547
2016-08-30,89.8,1.6588,18.8124
2016-08-31,89.8,2.2352,18.7728
2016-09-01,91.2,2.0368,18.794
2016-09-02,91.2,2.2284,18.8773
2016-09-05,91.2,2.2284,18.879
2016-09-06,91.2,1.5672,18.9774
2016-09-07,91.2,2.0112,18.9366
2016-09-08,91.2,1.8659,18.9625
2016-09-09,91.2,2.1078,18.4994
2016-09-12,91.2,1.5642,18.7724
2016-09-13,91.2,1.6451,18.4982
2016-09-14,91.2,1.5339,18.4838
2016-09-15,91.2,1.6379,18.6788
2016-09-16,91.2,1.7454,18.6047
2016-09-19,91.2,1.7253,18.558
2016-09-20,91.2,1.5449,18.5684
2016-09-21,91.2,2.1602,18.7795
2016-09-22,91.2,1.6319,18.8837
2016-09-23,91.2,2.1384,18.7807
2016-09-26,91.2,1.8473,18.6219
2016-09-27,91.2,1.6839,18.7449
2016-09-28,91.2,1.494,18.8521
2016-09-29,91.2,1.8451,18.6698
2016-09-30,91.2,1.7333,18.8219
2016-10-03,87.2,1.9781,18.7568
2016-10-04,87.2,1.6831,18.6639
2016-10-05,87.2,1.8055,18.7366
2016-10-06,87.2,1.9035,18.7419
2016-10-07,87.2,1.8331,18.6801
2016-10-10,87.2,1.7884,18.7944
2016-10-11,87.2,1.6397,18.5676
2016-10-12,87.2,2.0569,18.5854
2016-10-13,87.2,1.6575,18.5224
2016-10-14,87.2,1.7191,18.5179
2016-10-17,87.2,1.6673,18.4553
2016-10-18,87.2,1.4872,18.565
2016-10-19,87.2,1.6179,18.6009
2016-10-20,87.2,1.462,18.5849
2016-10-21,87.2,2.0243,18.5755
2016-10-24,87.2,2.2182,18.6571
2016-10-25,87.2,2.0554,18.5804
2016-10-26,87.2,1.4332,18.5294
2016-10-27,87.2,1.5287,18.4634
2016-10-28,87.2,1.9442,18.396
2016-10-31,87.2,1.7825,18.3956
2016-11-01,93.8,1.9711,18.2761
2016-11-02,93.8,1.5709,18.1639
2016-11-03,93.8,1.8786,18.0855
2016-11-04,93.8,2.0107,18.0562
2016-11-07,93.8,1.7455,18.4563
2016-11-08,93.8,2.1622,18.5341
2016-11-09,93.8,1.5526,18.7408
2016-11-10,93.8,1.2968,18.7733
2016-11-11,93.8,1.8522,18.7486
2016-11-14,93.8,1.2398,18.7374
2016-11-15,93.8,1.3497,18.873
2016-11-16,93.8,1.1796,18.8473
2016-11-17,93.8,1.1399,18.939
2016-11-18,93.8,1.4357,18.8932
2016-11-21,93.8,1.2584,19.0286
2016-11-22,93.8,1.5302,19.0835
2016-11-23,93.8,1.5012,19.0988
2016-11-24,93.8,1.5012,19.099
2016-11-25,93.8,1.1065,19.1761
2016-11-28,93.8,1.6281,19.0789
2016-11-29,93.8,1.6572,19.0977
2016-11-30,93.8,1.2578,19.0438
2016-12-01,98.2,1.456,18.9696
2016-12-02,98.2,1.2317,18.9894
2016-12-05,98.2,1.2002,19.1088
2016-12-06,98.2,1.1318,19.1725
2016-12-07,98.2,0.9155,19.4245
2016-12-08,98.2,0.8772,19.4932
2016-12-09,98.2,1.0804,19.6171
2016-12-12,98.2,1.2253,19.587
2016-12-13,98.2,0.8139,19.7154
2016-12-14,98.2,1.2921,19.5582
2016-12-15,98.2,1.1638,19.632
2016-12-16,98.2,1.3888,19.6028
2016-12-19,98.2,1.446,19.5662
2016-12-20,98.2,1.29,19.6354
2016-12-21,98.2,1.7607,19.5884
2016-12-22,98.2,1.2852,19.5516
2016-12-23,98.2,1.554,19.5744
2016-12-26,98.2,1.554,19.5708
2016-12-27,98.2,1.2267,19.6146
2016-12-28,98.2,1.4693,19.4509
2016-12-29,98.2,1.6232,19.447
2016-12-30,98.2,1.3443,19.3558
2017-01-02,98.5,1.3443,19.3562
2017-01-03,98.5,1.5894,19.5273
2017-01-04,98.5,1.1794,19.6374
2017-01-05,98.5,1.6521,19.6237
2017-01-06,98.5,1.5211,19.695
2017-01-09,98.5,1.8396,19.6345
2017-01-10,98.5,1.7807,19.6285
2017-01-11,98.5,1.5935,19.6769
2017-01-12,98.5,1.5215,19.643
2017-01-13,98.5,1.5641,19.6239
2017-01-16,98.5,1.5641,19.6362
2017-01-17,98.5,1.6376,19.5883
2017-01-18,98.5,1.769,19.586
2017-01-19,98.5,1.5983,19.5117
2017-01-20,98.5,2.1077,19.5964
2017-01-23,98.5,1.5784,19.5708
2017-01-24,98.5,1.093,19.7609
2017-01-25,98.5,0.9779,19.9631
2017-01-26,98.5,1.7599,20.1144
2017-01-27,98.5,1.5403,20.1276
2017-01-30,98.5,1.8927,20.008
2017-01-31,98.5,1.7823,20.077
2017-02-01,96.3,1.622,20.3014
2017-02-02,96.3,2.2106,20.4535
2017-02-03,96.3,1.917,20.5813
2017-02-06,96.3,1.6128,20.5373
2017-02-07,96.3,1.6366,20.5604
2017-02-08,96.3,1.2078,20.704
2017-02-09,96.3,1.3343,17.757
2017-02-10,96.3,1.2131,17.8222
2017-02-13,96.3,1.1713,17.9226
2017-02-14,96.3,1.1595,17.9912
2017-02-15,96.3,1.3919,18.0743
2017-02-16,96.3,1.6725,18.0635
2017-02-17,96.3,1.7527,18.0876
2017-02-20,96.3,1.7527,18.0901
2017-02-21,96.3,1.1542,18.2021
2017-02-22,96.3,1.4752,18.1808
2017-02-23,96.3,1.2883,18.191
2017-02-24,96.3,1.7133,18.2232
2017-02-27,96.3,1.6159,18.2497
2017-02-28,96.3,1.5452,18.2231
2017-03-01,96.9,1.1508,18.4867
2017-03-02,96.9,1.6391,18.3898
2017-03-03,96.9,1.5538,18.4034
2017-03-06,96.9,1.4391,18.3426
2017-03-07,96.9,1.6928,18.2912
2017-03-08,96.9,1.5865,18.2526
2017-03-09,96.9,2.067,18.2787
2017-03-10,96.9,1.9373,18.3394
2017-03-13,96.9,1.4593,18.3366
2017-03-14,96.9,1.7086,18.2688
2017-03-15,96.9,1.4209,18.4242
2017-03-16,96.9,1.5115,18.3942
2017-03-17,96.9,2.5507,18.3682
2017-03-20,96.9,2.0436,18.2557
2017-03-21,96.9,1.8981,18.0233
2017-03-22,96.9,1.9508,18.0568
2017-03-23,96.9,1.6563,18.0297
2017-03-24,96.9,2.5933,17.991
2017-03-27,96.9,1.708,17.9706
2017-03-28,96.9,1.3302,18.1032
2017-03-29,96.9,1.8152,18.124
2017-03-30,96.9,1.7873,18.1729
2017-03-31,96.9,1.9982,18.1293
2017-04-03,97.0,2.0869,18.1105
2017-04-04,97.0,1.6493,18.099
2017-04-05,97.0,1.6637,18.0534
2017-04-06,97.0,1.9179,18.0723
2017-04-07,97.0,2.3507,18.0586
2017-04-10,97.0,1.9407,18.0723
2017-04-11,97.0,1.6053,18.0418
2017-04-12,97.0,1.8227,17.9778
2017-04-13,97.0,1.7951,17.8566
2017-04-14,97.0,1.7951,17.8556
2017-04-17,97.0,1.301,18.0038
2017-04-18,97.0,1.2733,17.941
2017-04-19,97.0,1.7166,17.9166
2017-04-20,97.0,1.5207,18.0515
2017-04-21,97.0,2.4868,18.0042
2017-04-24,97.0,1.9321,18.1984
2017-04-25,97.0,1.2146,18.2915
2017-04-26,97.0,1.3872,18.2863
2017-04-27,97.0,2.0405,18.3087
2017-04-28,97.0,1.7452,18.2584
2017-05-01,97.1,1.505,18.2847
2017-05-02,97.1,1.6479,18.295
2017-05-03,97.1,2.1094,18.2733
2017-05-04,97.1,1.7271,18.2658
2017-05-05,97.1,1.9783,18.4817
2017-05-08,97.1,1.8287,18.4102
2017-05-09,97.1,1.6591,18.3774
2017-05-10,97.1,1.9522,18.3991
2017-05-11,97.1,1.5484,18.3668
2017-05-12,97.1,2.0572,18.3422
2017-05-15,97.1,1.4361,18.4317
2017-05-16,97.1,1.7937,18.4168
2017-05-17,97.1,2.2932,18.0858
2017-05-18,97.1,1.7743,18.1558
2017-05-19,97.1,1.9314,18.2719
2017-05-22,97.1,2.0009,18.3606
2017-05-23,97.1,1.611,18.3975
2017-05-24,97.1,1.6249,18.444
2017-05-25,97.1,1.4406,18.5325
2017-05-26,97.1,2.0732,18.5392
2017-05-29,97.1,2.0732,18.5397
2017-05-30,97.1,2.2242,18.5228
2017-05-31,97.1,1.6886,18.5244
2017-06-01,95.0,1.4863,18.6801
2017-06-02,95.0,1.4659,18.7538
2017-06-05,95.0,1.4238,18.7348
2017-06-06,95.0,1.6054,18.6793
2017-06-07,95.0,2.4483,18.7089
2017-06-08,95.0,1.4962,18.7185
2017-06-09,95.0,1.5959,18.7026
2017-06-12,95.0,2.1473,18.6831
2017-06-13,95.0,1.3788,18.7682
2017-06-14,95.0,1.6632,18.7479
2017-06-15,95.0,1.8277,18.7107
2017-06-16,95.0,2.1623,18.7191
2017-06-19,95.0,1.5093,18.8255
2017-06-20,95.0,1.6748,18.704
2017-06-21,95.0,2.8656,18.6965
2017-06-22,95.0,1.7957,18.6836
2017-06-23,95.0,2.3098,18.713
2017-06-26,95.0,1.7724,18.7185
2017-06-27,95.0,1.5642,18.5703
2017-06-28,95.0,2.0937,18.7347
2017-06-29,95.0,2.2734,18.5836
2017-06-30,95.0,2.2441,18.6088
2017-07-03,93.4,2.1604,18.6621
2017-07-04,93.4,2.1604,18.6615
2017-07-05,93.4,2.1083,18.6973
2017-07-06,93.4,1.8037,18.521
2017-07-07,93.4,1.8383,18.6364
2017-07-10,93.4,1.6899,18.6523
2017-07-11,93.4,2.1481,18.6412
2017-07-12,93.4,1.582,18.7775
2017-07-13,93.4,1.5711,18.8189
2017-07-14,93.4,1.4567,18.9208
2017-07-17,93.4,1.5654,18.8529
2017-07-18,93.4,1.3626,18.8585
2017-07-19,93.4,1.3781,18.9608
2017-07-20,93.4,1.3062,18.9541
2017-07-21,93.4,1.8118,18.9371
2017-07-24,93.4,1.8042,18.9358
2017-07-25,93.4,1.3206,18.9912
2017-07-26,93.4,1.6593,18.9634
2017-07-27,93.4,2.1378,18.8542
2017-07-28,93.4,2.3643,18.8321
2017-07-31,93.4,1.9873,18.8193
2017-08-01,96.8,1.5835,18.8523
2017-08-02,96.8,2.2122,18.8746
2017-08-03,96.8,2.3652,18.7811
2017-08-04,96.8,1.9105,18.816
2017-08-07,96.8,1.8843,18.8481
2017-08-08,96.8,2.062,18.8046
2017-08-09,96.8,2.4779,18.7996
2017-08-10,96.8,2.0892,18.5142
2017-08-11,96.8,2.7433,18.5341
2017-08-14,96.8,1.9853,18.7222
2017-08-15,96.8,2.1572,18.7145
2017-08-16,96.8,2.2237,18.7486
2017-08-17,96.8,2.0677,18.4635
2017-08-18,96.8,2.0968,18.4292
2017-08-21,96.8,2.1185,18.4501
2017-08-22,96.8,1.7411,18.6463
2017-08-23,96.8,1.8487,18.5833
2017-08-24,96.8,1.9492,18.5673
2017-08-25,96.8,2.1693,18.5962
2017-08-28,96.8,1.8202,18.611
2017-08-29,96.8,1.614,18.6221
2017-08-30,96.8,1.6294,18.7095
2017-08-31,96.8,1.6398,18.8183
2017-09-01,95.1,1.8973,18.8817
2017-09-04,95.1,1.8973,18.8818
2017-09-05,95.1,2.3118,18.7575
2017-09-06,95.1,1.7834,18.8237
2017-09-07,95.1,2.3312,18.8179
2017-09-08,95.1,2.4108,18.7849
2017-09-11,95.1,1.4306,18.9983
2017-09-12,95.1,1.3321,19.0698
2017-09-13,95.1,1.9688,19.0812
2017-09-14,95.1,1.6604,19.0581
2017-09-15,95.1,2.4768,19.0947
2017-09-18,95.1,1.4888,19.1045
2017-09-19,95.1,1.3244,19.1327
2017-09-20,95.1,1.9257,19.1467
2017-09-21,95.1,1.66,19.0896
2017-09-22,95.1,2.4389,19.107
2017-09-25,95.1,1.8217,19.0647
2017-09-26,95.1,2.0956,19.0578
2017-09-27,95.1,1.7073,19.1411
2017-09-28,95.1,1.3056,19.1713
2017-09-29,95.1,1.8307,19.2477
2017-10-02,100.7,1.3967,19.3383
2017-10-03,100.7,1.2033,19.3806
2017-10-04,100.7,1.5207,19.4006
2017-10-05,100.7,1.2277,19.5268
2017-10-06,100.7,1.4438,19.5042
2017-10-09,100.7,2.3532,19.4794
2017-10-10,100.7,1.3363,19.5365
2017-10-11,100.7,2.4276,19.5855
2017-10-12,100.7,1.8019,19.5463
2017-10-13,100.7,2.0474,19.5458
2017-10-16,100.7,2.0259,19.5819
2017-10-17,100.7,1.4262,19.5912
2017-10-18,100.7,1.5427,19.6054
2017-10-19,100.7,1.6209,19.6101
2017-10-20,100.7,1.5499,19.7188
2017-10-23,100.7,1.7438,19.6893
2017-10-24,100.7,1.9186,19.7069
2017-10-25,100.7,2.4852,19.5991
2017-10-26,100.7,2.1997,19.6033
2017-10-27,100.7,1.4131,19.7268
2017-10-30,100.7,1.7774,19.6548
2017-10-31,100.7,2.1218,19.6727
2017-11-01,98.5,1.5599,19.708
2017-11-02,98.5,1.8418,19.687
2017-11-03,98.5,1.8238,19.8023
2017-11-06,98.5,1.6235,19.8445
2017-11-07,98.5,1.6705,19.8361
2017-11-08,98.5,2.1801,19.8648
2017-11-09,98.5,1.8548,19.7956
2017-11-10,98.5,2.7078,19.7763
2017-11-13,98.5,1.7591,19.8071
2017-11-14,98.5,1.8709,19.7848
2017-11-15,98.5,1.8712,19.6825
2017-11-16,98.5,1.7389,19.7878
2017-11-17,98.5,1.9483,19.7131
2017-11-20,98.5,1.6801,19.7366
2017-11-21,98.5,1.2102,19.8807
2017-11-22,98.5,2.3385,19.8632
2017-11-23,98.5,2.3385,19.862
2017-11-24,98.5,2.1007,19.9026
2017-11-27,98.5,1.6423,19.8945
2017-11-28,98.5,1.136,20.0897
2017-11-29,98.5,1.371,20.0836
2017-11-30,98.5,1.213,20.2438
2017-12-01,95.9,1.7596,20.1963
2017-12-04,95.9,1.3686,20.1768
2017-12-05,95.9,1.9509,20.0955
2017-12-06,95.9,1.5562,20.1177
2017-12-07,95.9,1.8245,20.1798
2017-12-08,95.9,1.5367,20.2898
2017-12-11,95.9,1.4799,20.3516
2017-12-12,95.9,1.3182,20.3796
2017-12-13,95.9,1.4164,20.3703
2017-12-14,95.9,1.4572,20.2957
2017-12-15,95.9,1.5939,20.4769
2017-12-18,95.9,1.35,20.5271
2017-12-19,95.9,1.7384,20.45
2017-12-20,95.9,1.8516,20.4269
2017-12-21,95.9,1.5281,20.4654
2017-12-22,95.9,2.0806,20.4555
2017-12-25,95.9,2.0806,20.4556
2017-12-26,95.9,1.6253,20.4286
2017-12-27,95.9,1.9215,20.4451
2017-12-28,95.9,2.2211,20.4825
2017-12-29,95.9,2.3712,20.3754
2018-01-01,95.7,2.3712,20.3753
2018-01-02,95.7,2.1433,20.5435
2018-01-03,95.7,1.2516,20.6821
2018-01-04,95.7,1.0783,20.7711
2018-01-05,95.7,1.7637,20.9265
2018-01-08,95.7,1.498,20.9552
2018-01-09,95.7,1.4137,20.9794
2018-01-10,95.7,2.076,20.9433
2018-01-11,95.7,1.0928,21.0852
2018-01-12,95.7,1.3401,21.254
2018-01-15,95.7,1.3401,21.2554
2018-01-16,95.7,1.2771,21.185
2018-01-17,95.7,1.4003,21.3603
2018-01-18,95.7,1.2883,21.314
2018-01-19,95.7,1.8879,21.4014
2018-01-22,95.7,1.5235,21.5811
2018-01-23,95.7,0.9242,21.6555
2018-01-24,95.7,1.3495,21.7125
2018-01-25,95.7,1.7147,21.7613
2018-01-26,95.7,1.4277,22.0228
2018-01-29,95.7,1.3288,21.8741
2018-01-30,95.7,1.4475,21.7426
2018-01-31,95.7,1.5313,21.9526
2018-02-01,99.7,1.8083,22.1069
2018-02-02,99.7,2.2615,21.6832
2018-02-05,99.7,2.7582,20.7817
2018-02-06,99.7,2.7055,21.1804
2018-02-07,99.7,1.9173,21.0683
2018-02-08,99.7,2.3586,20.3515
2018-02-09,99.7,2.4761,20.6716
2018-02-12,99.7,1.8337,20.9653
2018-02-13,99.7,1.8969,21.0513
2018-02-14,99.7,1.6281,21.3177
2018-02-15,99.7,1.2848,21.5691
2018-02-16,99.7,1.426,21.7191
2018-02-19,99.7,1.426,21.7183
2018-02-20,99.7,2.1267,17.2745
2018-02-21,99.7,1.8553,17.1825
2018-02-22,99.7,1.805,17.2009
2018-02-23,99.7,1.5636,17.4711
2018-02-26,99.7,1.3681,17.6671
2018-02-27,99.7,1.5464,17.4424
2018-02-28,99.7,1.8512,17.249
2018-03-01,101.4,2.1397,17.0137
2018-03-02,101.4,2.065,17.1036
2018-03-05,101.4,1.7476,17.2894
2018-03-06,101.4,1.5366,17.3306
2018-03-07,101.4,2.0878,17.3331
2018-03-08,101.4,1.2166,17.4115
2018-03-09,101.4,1.1212,17.7142
2018-03-12,101.4,1.3133,17.6825
2018-03-13,101.4,1.3865,17.5683
2018-03-14,101.4,1.472,17.4673
2018-03-15,101.4,1.3425,17.4598
2018-03-16,101.4,1.6133,17.4878
2018-03-19,101.4,1.8794,17.1939
2018-03-20,101.4,1.2488,17.2151
2018-03-21,101.4,2.53,17.1834
2018-03-22,101.4,1.8989,16.7453
2018-03-23,101.4,2.4738,16.3874
2018-03-26,101.4,1.9816,16.8358
2018-03-27,101.4,1.6113,16.5561
2018-03-28,101.4,1.8188,16.5083
2018-03-29,101.4,1.3898,16.7359
2018-03-30,101.4,1.3898,16.736
2018-04-02,98.8,1.739,16.3646
2018-04-03,98.8,1.4418,16.5693
2018-04-04,98.8,1.7592,16.7628
2018-04-05,98.8,1.5759,16.8818
2018-04-06,98.8,1.511,16.5109
2018-04-09,98.8,1.5057,16.5655
2018-04-10,98.8,1.506,16.8433
2018-04-11,98.8,1.837,16.7389
2018-04-12,98.8,1.5482,16.865
2018-04-13,98.8,1.4895,16.82
2018-04-16,98.8,1.5512,16.9632
2018-04-17,98.8,1.426,17.1477
2018-04-18,98.8,2.0519,17.1466
2018-04-19,98.8,1.4176,17.0385
2018-04-20,98.8,1.6685,16.8885
2018-04-23,98.8,1.8951,16.8929
2018-04-24,98.8,1.7961,16.6579
2018-04-25,98.8,1.6772,16.6729
2018-04-26,98.8,1.5562,16.802
2018-04-27,98.8,1.9169,16.7648
2018-04-30,98.8,1.6658,16.6282
2018-05-01,98.0,1.7141,16.6577
2018-05-02,98.0,1.4429,16.5236
2018-05-03,98.0,1.3963,16.4928
2018-05-04,98.0,1.6299,16.7079
2018-05-07,98.0,1.5814,16.761
2018-05-08,98.0,1.5043,16.7533
2018-05-09,98.0,1.2642,16.9097
2018-05-10,98.0,1.1522,17.0593
2018-05-11,98.0,1.4723,17.0975
2018-05-14,98.0,1.3781,17.1031
2018-05-15,98.0,1.7303,16.9795
2018-05-16,98.0,2.0616,17.0515
2018-05-17,98.0,1.3493,17.0324
2018-05-18,98.0,1.9768,16.9875
2018-05-21,98.0,1.4116,17.1105
2018-05-22,98.0,1.3272,17.0454
2018-05-23,98.0,1.4541,17.0961
2018-05-24,98.0,1.6384,17.0709
2018-05-25,98.0,2.1105,17.0298
2018-05-28,98.0,2.1105,17.0296
2018-05-29,98.0,1.8095,16.8344
2018-05-30,98.0,1.6523,17.0381
2018-05-31,98.0,1.6747,16.9404
2018-06-01,98.2,1.8764,17.1112
2018-06-04,98.2,1.4768,17.1874
2018-06-05,98.2,1.665,17.1973
2018-06-06,98.2,1.4433,17.3465
2018-06-07,98.2,1.4692,17.3378
2018-06-08,98.2,1.6693,17.3857
2018-06-11,98.2,1.1664,17.3918
2018-06-12,98.2,1.283,17.423
2018-06-13,98.2,1.1872,17.3536
2018-06-14,98.2,1.3348,17.3834
2018-06-15,98.2,1.9617,17.3632
2018-06-18,98.2,1.5729,17.291
2018-06-19,98.2,1.8305,17.2187
2018-06-20,98.2,2.0784,17.2589
2018-06-21,98.2,1.6875,17.142
2018-06-22,98.2,2.0858,17.1757
2018-06-25,98.2,2.1123,16.9305
2018-06-26,98.2,1.794,16.9643
2018-06-27,98.2,1.6445,16.8135
2018-06-28,98.2,1.4986,16.9142
2018-06-29,98.2,2.2274,16.9297
2018-07-02,97.9,1.4405,16.98
2018-07-03,97.9,1.9522,16.898
2018-07-04,97.9,1.9522,16.8978
2018-07-05,97.9,1.6768,17.0438
2018-07-06,97.9,1.7552,17.1905
2018-07-09,97.9,1.5638,17.3453
2018-07-10,97.9,1.5601,17.4029
2018-07-11,97.9,1.6841,17.2787
2018-07-12,97.9,1.2465,17.4314
2018-07-13,97.9,1.3711,17.4504
2018-07-16,97.9,1.94,17.4276
2018-07-17,97.9,1.3792,17.5021
2018-07-18,97.9,1.4662,17.5259
2018-07-19,97.9,1.5705,17.4428
2018-07-20,97.9,2.1792,17.421
2018-07-23,97.9,1.9557,17.4493
2018-07-24,97.9,1.4397,17.5292
2018-07-25,97.9,1.1996,17.6787
2018-07-26,97.9,0.9238,17.6286
2018-07-27,97.9,1.9302,17.5027
2018-07-30,97.9,1.8831,17.4111
2018-07-31,97.9,1.626,17.4762
2018-08-01,96.2,2.0212,17.4577
2018-08-02,96.2,2.1517,17.5437
2018-08-03,96.2,1.862,17.6476
2018-08-06,96.2,1.357,17.7101
2018-08-07,96.2,1.3156,17.7637
2018-08-08,96.2,1.3147,17.7544
2018-08-09,96.2,1.3679,17.7294
2018-08-10,96.2,2.1689,17.5983
2018-08-13,96.2,2.6694,17.532
2018-08-14,96.2,2.4806,17.6406
2018-08-15,96.2,1.7935,17.5048
2018-08-16,96.2,1.7874,17.6439
2018-08-17,96.2,1.8061,17.7049
2018-08-20,96.2,1.8407,17.7493
2018-08-21,96.2,1.1495,17.793
2018-08-22,96.2,1.5374,17.7902
2018-08-23,96.2,1.3795,17.7582
2018-08-24,96.2,2.1031,17.8704
2018-08-27,96.2,0.9872,18.0077
2018-08-28,96.2,1.2044,18.0177
2018-08-29,96.2,0.9109,18.1239
2018-08-30,96.2,1.2785,18.044
2018-08-31,96.2,1.7857,18.048
2018-09-03,100.1,1.7857,18.0477
2018-09-04,100.1,1.5613,18.0149
2018-09-05,100.1,1.5728,17.965
2018-09-06,100.1,1.8775,17.9112
2018-09-07,100.1,2.2633,17.8715
2018-09-10,100.1,2.456,17.9031
2018-09-11,100.1,1.8049,17.9658
2018-09-12,100.1,1.8292,17.9726
2018-09-13,100.1,1.7858,18.0686
2018-09-14,100.1,1.7345,18.0767
2018-09-17,100.1,1.7367,17.988
2018-09-18,100.1,1.5852,18.0878
2018-09-19,100.1,2.3998,18.1095
2018-09-20,100.1,1.589,18.2515
2018-09-21,100.1,1.6844,18.2483
2018-09-24,100.1,1.8875,18.0903
2018-09-25,100.1,2.0583,18.0702
2018-09-26,100.1,1.7221,18.0144
2018-09-27,100.1,2.2248,18.0667
2018-09-28,100.1,2.1337,18.0658
2018-10-01,98.6,1.6589,18.128
2018-10-02,98.6,1.9755,18.1254
2018-10-03,98.6,1.6261,18.1394
2018-10-04,98.6,2.1151,17.9901
2018-10-05,98.6,2.1847,17.8912
2018-10-08,98.6,1.7577,17.883
2018-10-09,98.6,1.8855,17.8553
2018-10-10,98.6,1.9087,17.273
2018-10-11,98.6,2.4864,16.9284
2018-10-12,98.6,2.1346,17.1628
2018-10-15,98.6,1.6273,17.0563
2018-10-16,98.6,1.5611,17.4266
2018-10-17,98.6,2.2571,17.418
2018-10-18,98.6,1.7408,17.1702
2018-10-19,98.6,1.8075,17.1682
2018-10-22,98.6,1.7443,17.0949
2018-10-23,98.6,1.4509,16.9991
2018-10-24,98.6,1.8721,16.4549
2018-10-25,98.6,1.4294,16.7504
2018-10-26,98.6,2.2253,16.4579
2018-10-29,98.6,1.8079,16.3474
2018-10-30,98.6,1.6622,16.5981
2018-10-31,98.6,1.3359,16.7717
2018-11-01,97.5,1.4455,16.9444
2018-11-02,97.5,1.3467,16.8578
2018-11-05,97.5,1.6288,16.9397
2018-11-06,97.5,1.2942,17.0462
2018-11-07,97.5,1.4393,17.414
2018-11-08,97.5,1.5181,17.37
2018-11-09,97.5,1.422,17.2134
2018-11-12,97.5,1.4141,16.8734
2018-11-13,97.5,1.4019,16.8508
2018-11-14,97.5,1.9099,16.7221
2018-11-15,97.5,1.4258,16.9069
2018-11-16,97.5,1.3865,16.9503
2018-11-19,97.5,1.471,16.6955
2018-11-20,97.5,1.2561,16.3998
2018-11-21,97.5,1.8765,16.4487
2018-11-22,97.5,1.8765,16.4489
2018-11-23,97.5,1.6785,16.3412
2018-11-26,97.5,1.573,16.6
2018-11-27,97.5,1.4019,16.6614
2018-11-28,97.5,1.1937,17.0503
2018-11-29,97.5,1.173,17.0123
2018-11-30,97.5,1.0961,17.1507
2018-12-03,98.3,1.4571,17.3653
2018-12-04,98.3,1.5819,16.8179
2018-12-05,98.3,1.5819,16.8196
2018-12-06,98.3,1.7795,16.8149
2018-12-07,98.3,1.9042,16.4368
2018-12-10,98.3,1.3249,16.4647
2018-12-11,98.3,1.4914,16.4607
2018-12-12,98.3,1.4958,16.5367
2018-12-13,98.3,1.3602,16.5409
2018-12-14,98.3,1.6919,16.2274
2018-12-17,98.3,1.8335,15.8977
2018-12-18,98.3,1.6055,15.9048
2018-12-19,98.3,1.8933,15.6657
2018-12-20,98.3,2.0487,15.4239
2018-12-21,98.3,2.0613,15.1172
2018-12-24,98.3,1.8961,14.6762
2018-12-25,98.3,1.8961,14.6762
2018-12-26,98.3,1.7669,15.4042
2018-12-27,98.3,1.2546,15.5365
2018-12-28,98.3,1.2733,15.5175
2018-12-31,98.3,1.3293,15.6503
2019-01-01,91.2,1.3293,15.6503
2019-01-02,91.2,1.5524,15.6811
2019-01-03,91.2,1.7579,15.3133
2019-01-04,91.2,1.4184,15.8433
2019-01-07,91.2,1.6358,15.9545
2019-01-08,91.2,1.5096,16.104
2019-01-09,91.2,1.3875,16.1709
2019-01-10,91.2,1.6157,16.2482
2019-01-11,91.2,1.737,16.2492
2019-01-14,91.2,1.5473,16.1676
2019-01-15,91.2,1.5628,16.3662
2019-01-16,91.2,1.8222,16.3873
2019-01-17,91.2,1.2836,16.5166
2019-01-18,91.2,1.3582,16.7357
2019-01-21,91.2,1.3582,16.738
2019-01-22,91.2,1.4722,16.5231
2019-01-23,91.2,1.9203,16.5855
2019-01-24,91.2,1.839,16.6127
2019-01-25,91.2,1.2298,16.7729
2019-01-28,91.2,1.6333,16.6334
2019-01-29,91.2,1.7921,16.7796
2019-01-30,91.2,1.2873,17.1474
2019-01-31,91.2,1.2892,17.3667
2019-02-01,93.8,1.8622,17.3566
2019-02-04,93.8,1.5348,17.6105
2019-02-05,93.8,1.48,17.6749
2019-02-06,93.8,1.709,17.6407
2019-02-07,93.8,1.6179,17.5021
2019-02-08,93.8,2.2535,17.5093
2019-02-11,93.8,1.4386,17.5106
2019-02-12,93.8,1.4182,17.7589
2019-02-13,93.8,1.9966,17.8461
2019-02-14,93.8,1.3982,17.8104
2019-02-15,93.8,1.3546,17.9437
2019-02-18,93.8,1.3546,17.9436
2019-02-19,93.8,1.594,17.992
