Dates,SPX Index,LBUSTRUU Index
7/1/2013,3462.31,1503.37
7/2/2013,3461.15,1504.6
7/3/2013,3464.1,1501.91
7/4/2013,#N/A,#N/A
7/5/2013,3500.48,1485.8
7/8/2013,3520.46,1492.57
7/9/2013,3546.71,1494.92
7/10/2013,3547.52,1491.17
7/11/2013,3597.33,1499.61
7/12/2013,3608.74,1498.03
7/15/2013,3613.85,1502.24
7/16/2013,3600.08,1504.21
7/17/2013,3610.75,1507.34
7/18/2013,3629.84,1504.84
7/19/2013,3635.96,1509.08
7/22/2013,3643.62,1510.27
7/23/2013,3636.69,1508.58
7/24/2013,3622.5,1503.64
7/25/2013,3632.07,1502.42
7/26/2013,3635.19,1506.06
7/29/2013,3621.44,1504.58
7/30/2013,3622.96,1503.56
7/31/2013,3623.02,1504.57
8/1/2013,3670.08,1495.89
8/2/2013,3676.32,1504.68
8/5/2013,3671.08,1502.8
8/6/2013,3649.61,1502.44
8/7/2013,3636.53,1505.06
8/8/2013,3651.9,1506.43
8/9/2013,3639.2,1507
8/12/2013,3635.01,1505.6
8/13/2013,3646.21,1498.13
8/14/2013,3627.57,1498.51
8/15/2013,3574.96,1494.35
8/16/2013,3563,1488.73
8/19/2013,3541.63,1484.36
8/20/2013,3555.69,1488.96
8/21/2013,3534.74,1485.83
8/22/2013,3566.1,1482.98
8/23/2013,3581.13,1489.35
8/26/2013,3566.3,1491.93
8/27/2013,3508.1,1497.44
8/28/2013,3518.7,1492.9
8/29/2013,3526.33,1495.89
8/30/2013,3515.12,1496.37
9/2/2013,#N/A,#N/A
9/3/2013,3530.38,1489.98
9/4/2013,3560.69,1486.34
9/5/2013,3565.23,1478.9
9/6/2013,3565.89,1482.63
9/9/2013,3602.73,1487.36
9/10/2013,3629.97,1482.95
9/11/2013,3641.87,1486.27
9/12/2013,3630.28,1487.08
9/13/2013,3640.44,1487.68
9/16/2013,3661.75,1490.67
9/17/2013,3677.67,1492.32
9/18/2013,3723.72,1504.16
9/19/2013,3717.26,1502.13
9/20/2013,3689.75,1503.2
9/23/2013,3671.87,1504.98
9/24/2013,3662.46,1509.86
9/25/2013,3652.27,1512.49
9/26/2013,3666.08,1510.22
9/27/2013,3650.94,1511.81
9/30/2013,3628.5,1511.48
10/1/2013,3658.58,1509.81
10/2/2013,3656.8,1511.45
10/3/2013,3623.07,1512.88
10/4/2013,3649.45,1510.56
10/7/2013,3617.57,1511.68
10/8/2013,3572.86,1511.2
10/9/2013,3575.33,1510.62
10/10/2013,3656.14,1509.89
10/11/2013,3679.76,1510.81
10/14/2013,3695.17,#N/A
10/15/2013,3668.37,1508.83
10/16/2013,3720.9,1513.15
10/17/2013,3746.85,1519.57
10/18/2013,3772.14,1519.73
10/21/2013,3772.55,1518.43
10/22/2013,3794.77,1524.87
10/23/2013,3776.42,1526.63
10/24/2013,3789.1,1524.43
10/25/2013,3806.19,1525.87
10/28/2013,3811.41,1525.77
10/29/2013,3833.47,1525.83
10/30/2013,3814.6,1525.05
10/31/2013,3799.87,1524.51
11/1/2013,3811.2,1519.88
11/4/2013,3825.2,1521.47
11/5/2013,3814.62,1517
11/6/2013,3833.47,1518.53
11/7/2013,3782.47,1520.67
11/8/2013,3834.66,1511.51
11/11/2013,3837.5,#N/A
11/12/2013,3828.45,1510.34
11/13/2013,3861.41,1513.63
11/14/2013,3881.31,1517.57
11/15/2013,3898.16,1518.3
11/18/2013,3883.56,1521.67
11/19/2013,3876.18,1519.01
11/20/2013,3861.9,1514.75
11/21/2013,3894.35,1515.6
11/22/2013,3914.72,1517.36
11/25/2013,3909.73,1518.04
11/26/2013,3910.76,1520.75
11/27/2013,3921.66,1518.31
11/28/2013,#N/A,#N/A
11/29/2013,3918.66,1518.43
12/2/2013,3907.91,1514.35
12/3/2013,3895.33,1515.65
12/4/2013,3891.16,1510.9
12/5/2013,3873.97,1510.04
12/6/2013,3918.99,1510.29
12/9/2013,3926.47,1512.54
12/10/2013,3913.69,1517.13
12/11/2013,3868.7,1513.67
12/12/2013,3854.8,1511.35
12/13/2013,3854.48,1512.55
12/16/2013,3879.53,1512.57
12/17/2013,3867.22,1515.59
12/18/2013,3933.34,1513.32
12/19/2013,3931.56,1511.21
12/20/2013,3950.99,1514.23
12/23/2013,3973.15,1512.57
12/24/2013,3985.27,1508.34
12/25/2013,#N/A,#N/A
12/26/2013,4004.66,1508.07
12/27/2013,4004.04,1507.82
12/30/2013,4003.61,1510.94
12/31/2013,4020.12,1509.28
1/1/2014,#N/A,#N/A
1/2/2014,3984.19,1510.51
1/3/2014,3982.96,1510.1
1/6/2014,3972.77,1512.98
1/7/2014,3997.58,1514.91
1/8/2014,3997.92,1510.46
1/9/2014,3999.35,1512.35
1/10/2014,4008.81,1520.82
1/13/2014,3957.58,1523.89
1/14/2014,4001.5,1519.83
1/15/2014,4022.8,1518.9
1/16/2014,4017.35,1521.87
1/17/2014,4001.38,1523.23
1/20/2014,#N/A,#N/A
1/21/2014,4012.84,1523.95
1/22/2014,4015.72,1520.79
1/23/2014,3979.16,1526.49
1/24/2014,3894.05,1528.41
1/27/2014,3874.71,1526.13
1/28/2014,3899.12,1527.88
1/29/2014,3858.71,1532.64
1/30/2014,3903.54,1531.27
1/31/2014,3877.67,1533.06
2/3/2014,3786.85,1539.1
2/4/2014,3816.75,1536.16
2/5/2014,3809.99,1533.2
2/6/2014,3860.61,1531.91
2/7/2014,3913.29,1535.23
2/10/2014,3919.67,1535.52
2/11/2014,3964.35,1532.86
2/12/2014,3965.23,1529.66
2/13/2014,3989.29,1533.78
2/14/2014,4009.27,1532.62
2/17/2014,#N/A,#N/A
2/18/2014,4014.7,1535.53
2/19/2014,3988.06,1533.75
2/20/2014,4013.43,1532.01
2/21/2014,4006.11,1533.85
2/24/2014,4031.54,1533.3
2/25/2014,4026.07,1537.55
2/26/2014,4026.95,1539.84
2/27/2014,4047.96,1542.49
2/28/2014,4059.55,1541.74
3/3/2014,4029.07,1544.91
3/4/2014,4092.18,1539.31
3/5/2014,4092.76,1539.16
3/6/2014,4100.71,1536.36
3/7/2014,4103.29,1532.34
3/10/2014,4101.6,1533.05
3/11/2014,4080.43,1533.97
3/12/2014,4082.79,1536.54
3/13/2014,4034.36,1541.85
3/14/2014,4022.8,1541.56
3/17/2014,4062.45,1538.05
3/18/2014,4092.61,1539.75
3/19/2014,4066.9,1532.77
3/20/2014,4092.14,1532.23
3/21/2014,4079.86,1535.1
3/24/2014,4059.52,1536.15
3/25/2014,4078.26,1536.66
3/26/2014,4049.14,1539.9
3/27/2014,4041.97,1541.89
3/28/2014,4061.36,1539.35
3/31/2014,4094.53,1538.94
4/1/2014,4124.33,1537.18
4/2/2014,4137.12,1533.9
4/3/2014,4132.4,1535.54
4/4/2014,4079.46,1541
4/7/2014,4034.58,1544.04
4/8/2014,4051.44,1545.13
4/9/2014,4097.13,1545.83
4/10/2014,4009.48,1551.08
4/11/2014,3970.91,1551.75
4/14/2014,4004.38,1550.24
4/15/2014,4032.12,1550.83
4/16/2014,4075.56,1550.11
4/17/2014,4081.44,1544.9
4/18/2014,#N/A,#N/A
4/21/2014,4097.3,1544.87
4/22/2014,4114.48,1545.27
4/23/2014,4105.69,1548.7
4/24/2014,4113.01,1549.04
4/25/2014,4078.9,1550.8
4/28/2014,4092.69,1550.3
4/29/2014,4112.72,1548.77
4/30/2014,4125.52,1552.77
5/1/2014,4125.19,1556.49
5/2/2014,4119.49,1557.37
5/5/2014,4127.71,1556.13
5/6/2014,4089.8,1557.83
5/7/2014,4115.11,1559.02
5/8/2014,4110.39,1559.93
5/9/2014,4117.55,1557.82
5/12/2014,4158.45,1555.87
5/13/2014,4161.31,1558.67
5/14/2014,4142.1,1564.73
5/15/2014,4103.18,1566.91
5/16/2014,4118.95,1565.35
5/19/2014,4135.48,1564.43
5/20/2014,4108.09,1566.81
5/21/2014,4142.85,1564.99
5/22/2014,4153.46,1563.72
5/23/2014,4171.59,1565.42
5/26/2014,#N/A,#N/A
5/27/2014,4197.21,1567.49
5/28/2014,4193.07,1573.64
5/29/2014,4216.66,1572.14
5/30/2014,4224.64,1571.59
6/2/2014,4228.2,1566.26
6/3/2014,4226.76,1562.13
6/4/2014,4235.75,1561.62
6/5/2014,4264.32,1563.75
6/6/2014,4285.15,1563.01
6/9/2014,4289.48,1562.04
6/10/2014,4288.42,1560.27
6/11/2014,4273.4,1560.37
6/12/2014,4243.62,1564.56
6/13/2014,4257.32,1563.06
6/16/2014,4260.98,1564.01
6/17/2014,4270.55,1559.67
6/18/2014,4304.32,1562.63
6/19/2014,4310.57,1563.26
6/20/2014,4318.23,1563.67
6/23/2014,4317.65,1564.09
6/24/2014,4289.61,1566.47
6/25/2014,4311.22,1568.65
6/26/2014,4306.78,1571.42
6/27/2014,4315.43,1570.82
6/30/2014,4313.98,1572.46
7/1/2014,4344.26,1568.74
7/2/2014,4347.45,1563.98
7/3/2014,4371.83,1562.05
7/4/2014,#N/A,#N/A
7/7/2014,4354.45,1564.27
7/8/2014,4324.35,1567.77
7/9/2014,4345.17,1569.28
7/10/2014,4326.8,1570.2
7/11/2014,4333.74,1571.56
7/14/2014,4355.22,1569.3
7/15/2014,4346.63,1568.75
7/16/2014,4365.84,1569.03
7/17/2014,4313.42,1573.38
7/18/2014,4358.75,1572.68
7/21/2014,4348.54,1573.27
7/22/2014,4370.86,1574.67
7/23/2014,4378.75,1574.62
7/24/2014,4380.98,1570.97
7/25/2014,4359.34,1574.18
7/28/2014,4360.64,1572.9
7/29/2014,4340.65,1575.18
7/30/2014,4341.66,1568.47
7/31/2014,4253.1,1568.26
8/1/2014,4240.66,1572.23
8/4/2014,4271.88,1573.33
8/5/2014,4229.94,1573.61
8/6/2014,4231.29,1573.52
8/7/2014,4208.26,1577.01
8/8/2014,4258.05,1576.85
8/11/2014,4270.89,1576.72
8/12/2014,4263.96,1575.46
8/13/2014,4294.34,1578.22
8/14/2014,4313.66,1580.68
8/15/2014,4313.92,1584.33
8/18/2014,4351.86,1580.9
8/19/2014,4375.01,1579.54
8/20/2014,4386.39,1578.02
8/21/2014,4399.74,1580.19
8/22/2014,4391.37,1580.59
8/25/2014,4412.94,1581.7
8/26/2014,4417.72,1581.77
8/27/2014,4418.87,1584.45
8/28/2014,4411.83,1586.6
8/29/2014,4427.19,1586.68
9/1/2014,#N/A,#N/A
9/2/2014,4424.92,1581.44
9/3/2014,4422.22,1582.46
9/4/2014,4415.42,1579.57
9/5/2014,4438.26,1578.85
9/8/2014,4425.1,1578.75
9/9/2014,4395.55,1576.17
9/10/2014,4412.41,1573.26
9/11/2014,4417.65,1573.76
9/12/2014,4390.81,1568.04
9/15/2014,4387.65,1569.58
9/16/2014,4421.29,1569.77
9/17/2014,4427.27,1568.55
9/18/2014,4450.03,1567.49
9/19/2014,4447.93,1570.89
9/22/2014,4411.49,1572.92
9/23/2014,4385.89,1575.21
9/24/2014,4421.1,1572.65
9/25/2014,4348,1576.7
9/26/2014,4386.99,1574.59
9/29/2014,4375.94,1576.68
9/30/2014,4363.72,1575.22
10/1/2014,4304.97,1583.53
10/2/2014,4305.37,1581.49
10/3/2014,4354.62,1581.43
10/6/2014,4347.76,1584.02
10/7/2014,4280.51,1589.21
10/8/2014,4358.52,1591.45
10/9/2014,4266.63,1591.27
10/10/2014,4217.07,1592.01
10/13/2014,4145.97,#N/A
10/14/2014,4152.7,1599.09
10/15/2014,4118.65,1607.07
10/16/2014,4119.39,1601.31
10/17/2014,4173.75,1599.63
10/20/2014,4212.91,1601.47
10/21/2014,4297.41,1600.37
10/22/2014,4265.81,1598.84
10/23/2014,4319.53,1595.2
10/24/2014,4350.75,1595.29
10/27/2014,4344.11,1596.88
10/28/2014,4397.16,1595.12
10/29/2014,4391.38,1592.18
10/30/2014,4419.68,1593.53
10/31/2014,4472.72,1591.69
11/3/2014,4472.21,1590.52
11/4/2014,4459.3,1590.73
11/5/2014,4486.86,1590.31
11/6/2014,4505.55,1588.53
11/7/2014,4508.03,1592.99
11/10/2014,4522.67,1589.63
11/11/2014,4525.89,#N/A
11/12/2014,4523.98,1590.26
11/13/2014,4526.83,1591.05
11/14/2014,4528.5,1592.78
11/17/2014,4532.14,1591.84
11/18/2014,4556.85,1592.3
11/19/2014,4550.14,1590.08
11/20/2014,4559.48,1591.82
11/21/2014,4584.54,1594.34
11/24/2014,4598.02,1595.71
11/25/2014,4593.11,1599.41
11/26/2014,4607.36,1600.95
11/27/2014,#N/A,#N/A
11/28/2014,4595.6,1603.7
12/1/2014,4563.74,1601.78
12/2/2014,4593.76,1596.63
12/3/2014,4612.65,1596.59
12/4/2014,4607.28,1598.9
12/5/2014,4615.14,1594.65
12/8/2014,4581.62,1598.32
12/9/2014,4580.55,1600.04
12/10/2014,4504.33,1603.14
12/11/2014,4526.48,1601.95
12/12/2014,4451.63,1606.88
12/15/2014,4422.9,1604.3
12/16/2014,4384.5,1606.21
12/17/2014,4475.91,1602.09
12/18/2014,4586.51,1599.99
12/19/2014,4607.96,1602.22
12/22/2014,4626.56,1603.71
12/23/2014,4635.05,1597.21
12/24/2014,4634.4,1597.73
12/25/2014,#N/A,#N/A
12/26/2014,4650.08,1599.06
12/29/2014,4654.98,1602.47
12/30/2014,4632.3,1603.93
12/31/2014,4583.52,1605.29
1/1/2015,#N/A,#N/A
1/2/2015,4582.57,1609.25
1/5/2015,4497.29,1614.67
1/6/2015,4456.41,1620.12
1/7/2015,4510.84,1620.46
1/8/2015,4593.41,1616.8
1/9/2015,4553.99,1620.14
1/12/2015,4516.32,1624.23
1/13/2015,4504.89,1625.59
1/14/2015,4478.26,1628.63
1/15/2015,4436.04,1632.95
1/16/2015,4496.99,1628.38
1/19/2015,#N/A,#N/A
1/20/2015,4504.27,1629.62
1/21/2015,4526.6,1626.6
1/22/2015,4597.29,1625.11
1/23/2015,4571.49,1630.87
1/26/2015,4583.52,1629.8
1/27/2015,4520.82,1630.43
1/28/2015,4458.86,1637.53
1/29/2015,4502.65,1635.25
1/30/2015,4442.93,1641.05
2/2/2015,4501.93,1641.52
2/3/2015,4568.48,1634.21
2/4/2015,4550.47,1633.42
2/5/2015,4599.27,1632.51
2/6/2015,4584.41,1623.56
2/9/2015,4564.74,1623.41
2/10/2015,4614.76,1620.31
2/11/2015,4616.25,1620.55
2/12/2015,4662.88,1621.77
2/13/2015,4682.69,1619.51
2/16/2015,#N/A,#N/A
2/17/2015,4691.07,1611.03
2/18/2015,4689.79,1617.24
2/19/2015,4685.47,1614.7
2/20/2015,4715.38,1613.51
2/23/2015,4713.97,1619.07
2/24/2015,4727.39,1625.09
2/25/2015,4724.5,1626.31
2/26/2015,4718.17,1622.84
2/27/2015,4703.96,1624.68
3/2/2015,4733.67,1618.68
3/3/2015,4711.8,1616.07
3/4/2015,4691.65,1616.54
3/5/2015,4697.6,1617.92
3/6/2015,4630.19,1607.83
3/9/2015,4649.32,1611.27
3/10/2015,4569.05,1615.73
3/11/2015,4560.83,1617.06
3/12/2015,4620.73,1618.28
3/13/2015,4592.18,1616.98
3/16/2015,4655.75,1617.68
3/17/2015,4639.98,1619.89
3/18/2015,4697.72,1628.83
3/19/2015,4674.4,1626.97
3/20/2015,4717.44,1630.6
3/23/2015,4709.03,1631.89
3/24/2015,4679.91,1634.89
3/25/2015,4610.43,1631.82
3/26/2015,4599.35,1625.2
3/27/2015,4611.38,1630.69
3/30/2015,4669.48,1630
3/31/2015,4628,1632.68
4/1/2015,4609.84,1637.96
4/2/2015,4626.59,1635.08
4/3/2015,#N/A,1640.32
4/6/2015,4657.87,1635.9
4/7/2015,4648.14,1637.31
4/8/2015,4662.69,1637.86
4/9/2015,4683.93,1633.08
4/10/2015,4708.82,1633.41
4/13/2015,4687.22,1635.2
4/14/2015,4695.04,1637.88
4/15/2015,4719.73,1638.06
4/16/2015,4716.1,1639.32
4/17/2015,4661.62,1640.99
4/20/2015,4705.71,1637.57
4/21/2015,4698.67,1636.9
4/22/2015,4723.24,1632.44
4/23/2015,4735.08,1634.48
4/24/2015,4746,1636.82
4/27/2015,4725.94,1636.5
4/28/2015,4739.75,1632.22
4/29/2015,4721.92,1627.52
4/30/2015,4673.3,1626.47
5/1/2015,4725.46,1620.85
5/4/2015,4739.65,1619.21
5/5/2015,4682.8,1616.19
5/6/2015,4663.28,1611.63
5/7/2015,4682.45,1615.87
5/8/2015,4746.91,1619.36
5/11/2015,4723.21,1609.8
5/12/2015,4709.24,1610.73
5/13/2015,4708.83,1609.4
5/14/2015,4761.21,1612.53
5/15/2015,4765.51,1619.95
5/18/2015,4780.62,1613.65
5/19/2015,4778.48,1610.62
5/20/2015,4774.45,1611.05
5/21/2015,4786.53,1615.49
5/22/2015,4775.67,1611.77
5/25/2015,#N/A,#N/A
5/26/2015,4725.62,1618.67
5/27/2015,4770.64,1618.96
5/28/2015,4765.31,1619.56
5/29/2015,4734.69,1622.31
6/1/2015,4745.13,1614.13
6/2/2015,4740.5,1608.65
6/3/2015,4751.66,1601.55
6/4/2015,4709.9,1606.55
6/5/2015,4703.19,1598.99
6/8/2015,4672.9,1601.32
6/9/2015,4675.02,1597.76
6/10/2015,4732.84,1592.82
6/11/2015,4742.66,1600.45
6/12/2015,4709.09,1599.8
6/15/2015,4686.95,1601.05
6/16/2015,4714.25,1603.64
6/17/2015,4723.88,1604.84
6/18/2015,4772.29,1602.14
6/19/2015,4746.44,1608.34
6/22/2015,4775.98,1601.2
6/23/2015,4779.49,1597.71
6/24/2015,4743.76,1601.1
6/25/2015,4729.54,1599.56
6/26/2015,4728.52,1592.91
6/29/2015,4628.24,1602.95
6/30/2015,4641.1,1603.53
7/1/2015,4675.14,1597.01
7/2/2015,4673.67,1599.92
7/3/2015,#N/A,#N/A
7/6/2015,4655.39,1608.66
7/7/2015,4684.35,1611.94
7/8/2015,4606.08,1614.32
7/9/2015,4616.76,1606.73
7/10/2015,4674.96,1598.09
7/13/2015,4728.23,1597.93
7/14/2015,4749.75,1600.49
7/15/2015,4746.27,1604.35
7/16/2015,4785.24,1604.22
7/17/2015,4790.65,1605.17
7/20/2015,4794.54,1602.95
7/21/2015,4773.87,1605.55
7/22/2015,4762.73,1606.93
7/23/2015,4735.46,1609.96
7/24/2015,4683.72,1609.86
7/27/2015,4656.1,1612.44
7/28/2015,4715.04,1611.38
7/29/2015,4750.89,1609.63
7/30/2015,4751.42,1610.71
7/31/2015,4740.45,1615.37
8/3/2015,4727.11,1619.46
8/4/2015,4716.37,1614.22
8/5/2015,4733.21,1609.95
8/6/2015,4697.1,1612.53
8/7/2015,4683.44,1616.4
8/10/2015,4744.82,1611.98
8/11/2015,4699.4,1619.58
8/12/2015,4705.08,1619.28
8/13/2015,4699.68,1614.68
8/14/2015,4718.47,1613.99
8/17/2015,4744.5,1617.62
8/18/2015,4732.69,1614.26
8/19/2015,4693.11,1619.62
8/20/2015,4591.98,1622.09
8/21/2015,4443.28,1624.04
8/24/2015,4264.33,1626.63
8/25/2015,4205.37,1616.14
8/26/2015,4373.77,1613.4
8/27/2015,4482.94,1615.35
8/28/2015,4486.3,1613.94
8/31/2015,4448.34,1612.9
9/1/2015,4314.04,1614.43
9/2/2015,4395.54,1612.61
9/3/2015,4401.03,1615.45
9/4/2015,4332.37,1618.64
9/7/2015,#N/A,#N/A
9/8/2015,4444.08,1614.07
9/9/2015,4381.33,1616.6
9/10/2015,4405.36,1613.67
9/11/2015,4426.98,1616.64
9/14/2015,4408.75,1616.8
9/15/2015,4466.66,1608.28
9/16/2015,4506.59,1607.37
9/17/2015,4495.55,1615.75
9/18/2015,4421.3,1622.56
9/21/2015,4442,1615.57
9/22/2015,4386.16,1622.12
9/23/2015,4377.2,1620.83
9/24/2015,4362.15,1622.13
9/25/2015,4360.09,1618.4
9/28/2015,4246.9,1622.97
9/29/2015,4252.52,1624.74
9/30/2015,4335.82,1624.49
10/1/2015,4344.88,1625.59
10/2/2015,4408.95,1630.13
10/5/2015,4491.65,1626.07
10/6/2015,4475.18,1628.63
10/7/2015,4513.73,1627.96
10/8/2015,4554.42,1624.33
10/9/2015,4557.94,1625.43
10/12/2015,4563.88,#N/A
10/13/2015,4532.5,1628.75
10/14/2015,4510.91,1634.97
10/15/2015,4579.65,1631.61
10/16/2015,4601.03,1631.89
10/19/2015,4602.37,1631.8
10/20/2015,4595.82,1628.53
10/21/2015,4569.07,1632.27
10/22/2015,4646.83,1634.02
10/23/2015,4699.21,1630.32
10/26/2015,4690.06,1632.87
10/27/2015,4677.83,1634.98
10/28/2015,4734.86,1629.58
10/29/2015,4733.24,1622.85
10/30/2015,4709.99,1624.78
11/2/2015,4767.11,1622.89
11/3/2015,4780.47,1620.3
11/4/2015,4764.84,1619.03
11/5/2015,4760.34,1618.17
11/6/2015,4759.2,1611.02
11/9/2015,4712.48,1610.18
11/10/2015,4721,1611.95
11/11/2015,4705.44,#N/A
11/12/2015,4639.08,1611.35
11/13/2015,4586.01,1614.26
11/16/2015,4656.68,1614.77
11/17/2015,4651.32,1616.31
11/18/2015,4728.49,1616.09
11/19/2015,4723.28,1618.35
11/20/2015,4742.4,1616.84
11/23/2015,4736.62,1617.58
11/24/2015,4742.66,1618.02
11/25/2015,4742.54,1618.71
11/26/2015,#N/A,#N/A
11/27/2015,4746.49,1619.25
11/30/2015,4724.25,1620.22
12/1/2015,4776.15,1625.87
12/2/2015,4723.68,1624.64
12/3/2015,4654.55,1612.14
12/4/2015,4752.17,1617.12
12/7/2015,4718.6,1621.63
12/8/2015,4687.75,1619.3
12/9/2015,4651.01,1621.46
12/10/2015,4662.23,1618.52
12/11/2015,4570.48,1625.26
12/14/2015,4593.01,1617.06
12/15/2015,4642.89,1614.16
12/16/2015,4712.04,1612.44
12/17/2015,4640.4,1616.71
12/18/2015,4556.03,1619.17
12/21/2015,4592.8,1618.87
12/22/2015,4634.67,1615.31
12/23/2015,4693.57,1613.47
12/24/2015,4685.93,1615.22
12/25/2015,#N/A,#N/A
12/28/2015,4675.51,1617.19
12/29/2015,4727.16,1610.63
12/30/2015,4692.82,1611.56
12/31/2015,4647.73,1614.67
1/1/2016,#N/A,#N/A
1/4/2016,4576.14,1616.7
1/5/2016,4585.55,1616.38
1/6/2016,4525.76,1622.49
1/7/2016,4416.25,1623.81
1/8/2016,4367.32,1625.65
1/11/2016,4371.13,1624
1/12/2016,4406.04,1628.66
1/13/2016,4294.05,1630.55
1/14/2016,4367.49,1626.95
1/15/2016,4271.18,1631.37
1/18/2016,#N/A,#N/A
1/19/2016,4273.52,1630.8
1/20/2016,4223.03,1633
1/21/2016,4245.63,1630.25
1/22/2016,4333.77,1629.35
1/25/2016,4264.47,1630.78
1/26/2016,4326.21,1632.63
1/27/2016,4278.42,1632.33
1/28/2016,4303.02,1633.62
1/29/2016,4412.12,1638.26
2/1/2016,4410.26,1634.3
2/2/2016,4325.84,1641.98
2/3/2016,4349.46,1640.38
2/4/2016,4357.16,1641.74
2/5/2016,4274.95,1642.43
2/8/2016,4213.45,1649.74
2/9/2016,4211.49,1648.86
2/10/2016,4212.14,1650.99
2/11/2016,4159.91,1653.25
2/12/2016,4243.53,1645.24
2/15/2016,#N/A,#N/A
2/16/2016,4316.71,1644.33
2/17/2016,4389.95,1641.59
2/18/2016,4369.24,1647.23
2/19/2016,4369.77,1647.8
2/22/2016,4434.38,1647.46
2/23/2016,4378.19,1649.56
2/24/2016,4398.3,1649.57
2/25/2016,4450.43,1653.47
2/26/2016,4442.44,1648.15
2/29/2016,4405.99,1650.59
3/1/2016,4513.61,1644.08
3/2/2016,4533.35,1644.61
3/3/2016,4550.04,1647.4
3/4/2016,4565.52,1644.37
3/7/2016,4569.96,1644.18
3/8/2016,4518.33,1649.67
3/9/2016,4542.45,1645.78
3/10/2016,4543.48,1644.58
3/11/2016,4620.92,1643.03
3/14/2016,4615.27,1645.85
3/15/2016,4606.7,1645.94
3/16/2016,4633.37,1649.15
3/17/2016,4664.63,1653.24
3/18/2016,4685.62,1656.37
3/21/2016,4690.36,1652.69
3/22/2016,4686.88,1652.45
3/23/2016,4656.33,1658.06
3/24/2016,4654.55,1655.69
3/25/2016,#N/A,#N/A
3/28/2016,4657.18,1657.73
3/29/2016,4700.08,1663.05
3/30/2016,4721.48,1662.4
3/31/2016,4711.65,1666.65
4/1/2016,4742.16,1665.91
4/4/2016,4727.67,1667.46
4/5/2016,4678.71,1671.7
4/6/2016,4730.65,1669.59
4/7/2016,4672.98,1675.06
4/8/2016,4686.33,1672.55
4/11/2016,4673.22,1673.43
4/12/2016,4719.49,1669.78
4/13/2016,4768.6,1672.09
4/14/2016,4769.93,1671.13
4/15/2016,4765.14,1673.95
4/18/2016,4797.06,1672.65
4/19/2016,4812.16,1672.75
4/20/2016,4816.19,1668
4/21/2016,4790.77,1667.29
4/22/2016,4791.03,1666.38
4/25/2016,4782.17,1665.43
4/26/2016,4791.31,1663.59
4/27/2016,4799.74,1668.92
4/28/2016,4754.85,1671.06
4/29/2016,4730.32,1673.43
5/2/2016,4768.08,1669.6
5/3/2016,4725.97,1674.66
5/4/2016,4698.34,1675.35
5/5/2016,4698.35,1678.48
5/6/2016,4714.17,1676.4
5/9/2016,4717.85,1677.97
5/10/2016,4778.1,1678.32
5/11/2016,4733.99,1680.35
5/12/2016,4733.65,1677.44
5/13/2016,4693.04,1681.38
5/16/2016,4740.49,1677.51
5/17/2016,4696.42,1677
5/18/2016,4698.12,1666.86
5/19/2016,4680.38,1670.63
5/20/2016,4709.92,1670.28
5/23/2016,4700.05,1670.73
5/24/2016,4765.84,1669.61
5/25/2016,4800.07,1669
5/26/2016,4799.73,1673.88
5/27/2016,4821.62,1672.99
5/30/2016,#N/A,#N/A
5/31/2016,4816.99,1673.89
6/1/2016,4823.4,1672.97
6/2/2016,4837.87,1675.92
6/3/2016,4823.57,1684.8
6/6/2016,4847.81,1683.55
6/7/2016,4854.29,1684.99
6/8/2016,4871.71,1686.3
6/9/2016,4863.38,1688.95
6/10/2016,4817.91,1691.51
6/13/2016,4779.46,1692.94
6/14/2016,4771.02,1692.19
6/15/2016,4762.43,1694.02
6/16/2016,4778.46,1696.38
6/17/2016,4762.59,1692.41
6/20/2016,4790.87,1690.12
6/21/2016,4804.57,1688.32
6/22/2016,4796.51,1689.21
6/23/2016,4862.01,1685.88
6/24/2016,4683.77,1695.89
6/27/2016,4597.2,1705.55
6/28/2016,4681.71,1705.96
6/29/2016,4763.77,1706.02
6/30/2016,4829.75,1705.76
7/1/2016,4840.26,1709.56
7/4/2016,#N/A,#N/A
7/5/2016,4806.78,1718.42
7/6/2016,4834.77,1716.57
7/7/2016,4830.97,1717.78
7/8/2016,4906.2,1720.34
7/11/2016,4923.27,1716.66
7/12/2016,4958.5,1711.55
7/13/2016,4959.66,1715.74
7/14/2016,4986.38,1710.94
7/15/2016,4981.65,1706.22
7/18/2016,4993.96,1707.04
7/19/2016,4986.78,1709.3
7/20/2016,5009.14,1707.53
7/21/2016,4990.77,1708.68
7/22/2016,5013.98,1708.57
7/25/2016,4998.6,1707.89
7/26/2016,5000.41,1707.98
7/27/2016,4994.48,1712.15
7/28/2016,5003.11,1712.37
7/29/2016,5011.49,1717.18
8/1/2016,5005.01,1713.4
8/2/2016,4972.66,1709.58
8/3/2016,4990.11,1709.4
8/4/2016,4992.48,1713.78
8/5/2016,5036.41,1707.76
8/8/2016,5032.23,1708.75
8/9/2016,5034.43,1712.75
8/10/2016,5021.62,1716.32
8/11/2016,5046.54,1710.35
8/12/2016,5042.7,1715.26
8/15/2016,5057.69,1712.52
8/16/2016,5030.34,1710.9
8/17/2016,5041.2,1712.91
8/18/2016,5052.64,1715.56
8/19/2016,5045.93,1711.99
8/22/2016,5043.13,1715.91
8/23/2016,5053.3,1716.01
8/24/2016,5026.59,1715.74
8/25/2016,5019.68,1714.06
