Dates,SPX Index,LBUSTRUU Index,SPGSCI Index,RMSG Index,LP01TREU Index,TWSE Index,IBOV Index,SASEIDX Index,NKY Index,MXDK Index,SMI Index,VNINDEX Index
1/13/2006,2321.33,1008.24,70.90,350.81,52.69,1283.28,729.40,#N/A,470.70,2582.24,658.04,171.80
1/16/2006,#N/A,#N/A,#N/A,350.81,52.44,1294.77,745.41,907.27,460.73,2588.68,659.48,#N/A
1/17/2006,2312.53,1009.30,75.82,349.84,52.40,1289.00,721.40,903.73,440.38,2560.56,652.40,173.71
1/18/2006,2303.38,1009.08,73.37,349.37,52.27,1239.82,710.19,906.35,427.13,2542.23,646.97,175.00
1/19/2006,2316.77,1007.57,75.62,355.46,52.38,1242.08,732.62,908.31,439.38,2561.57,651.92,175.02
1/20/2006,2272.48,1008.81,78.86,349.99,52.52,1237.62,747.34,#N/A,438.83,2542.63,644.70,177.43
1/23/2006,2276.94,1009.49,77.21,353.26,52.57,1221.51,753.35,949.76,430.56,2548.52,658.99,172.86
1/24/2006,2282.67,1008.14,75.88,356.47,52.82,1236.08,776.64,961.67,441.08,2578.61,657.93,171.64
1/25/2006,2278.62,1003.98,73.53,356.16,53.03,1253.12,#N/A,966.94,436.01,2574.94,654.80,175.11
1/26/2006,2295.90,1001.88,73.93,358.07,52.98,#N/A,796.56,970.80,441.30,2579.13,657.69,177.33
1/27/2006,2314.74,1002.94,76.66,364.25,53.14,#N/A,797.63,#N/A,456.07,2578.88,653.50,176.49
1/30/2006,2317.63,1002.16,79.66,362.69,53.77,#N/A,807.10,972.69,457.61,2583.80,650.77,#N/A
1/31/2006,2308.02,1002.62,78.57,364.58,53.82,#N/A,811.30,973.95,464.43,2582.35,659.33,#N/A
2/1/2006,2312.76,1000.65,75.20,366.51,54.07,#N/A,810.27,989.11,453.23,2615.63,655.46,#N/A
2/2/2006,2291.55,1000.96,71.63,363.32,54.24,#N/A,781.08,987.68,459.03,2644.11,651.55,#N/A
2/3/2006,2278.90,1002.39,73.39,358.23,54.00,1260.90,788.06,#N/A,454.14,2611.89,650.54,#N/A
2/6/2006,2280.80,1002.56,71.52,360.50,53.85,1286.86,798.43,1007.61,457.68,2602.56,646.62,177.06
2/7/2006,2261.59,1001.87,67.83,356.69,53.77,1280.99,778.94,1013.36,460.70,2566.07,648.88,182.19
2/8/2006,2283.04,1000.72,67.34,354.94,53.28,1256.17,778.25,1015.02,443.28,2563.80,645.94,187.52
2/9/2006,2279.65,1001.74,67.73,356.44,53.43,1254.39,793.60,1015.78,448.44,2573.43,651.01,188.03
2/10/2006,2285.73,1000.11,65.56,356.86,53.51,1253.71,797.83,#N/A,448.05,2543.74,647.10,187.80
2/13/2006,2278.30,1000.48,64.62,358.00,53.34,1242.48,781.48,1021.95,434.32,2562.46,648.36,187.18
2/14/2006,2302.45,999.22,62.16,360.68,53.15,1255.91,800.48,1024.83,445.03,2562.64,646.34,188.14
2/15/2006,2311.43,999.99,59.51,364.75,53.44,1250.76,816.69,1033.70,435.15,2547.83,638.05,189.95
2/16/2006,2329.29,1000.85,61.08,368.15,53.55,1266.01,850.99,1009.57,438.56,2563.14,647.03,192.91
2/17/2006,2325.28,1004.02,63.72,371.59,53.82,1264.61,850.16,#N/A,426.22,2576.16,648.03,200.80
2/20/2006,#N/A,#N/A,#N/A,371.59,53.87,1266.72,856.66,1037.69,417.26,2589.38,654.55,213.47
2/21/2006,2317.35,1003.42,67.24,373.18,53.99,1251.96,841.62,1045.60,430.02,2596.61,658.88,224.61
2/22/2006,2335.75,1005.18,63.57,378.22,53.96,1224.72,840.16,1062.19,427.49,2596.96,660.85,222.92
2/23/2006,2327.19,1003.85,63.37,377.26,54.18,1216.67,843.85,1077.72,444.56,2594.88,656.74,226.88
2/24/2006,2330.63,1004.33,66.78,374.78,54.13,1232.74,851.11,#N/A,445.55,2598.82,649.32,231.39
2/27/2006,2339.88,1003.82,62.08,375.13,53.97,1239.04,#N/A,970.08,452.37,2606.08,650.30,236.69
2/28/2006,2314.53,1006.28,63.60,373.32,54.16,#N/A,#N/A,1013.64,454.47,2585.72,646.40,246.70
3/1/2006,2335.13,1004.08,64.59,376.06,54.21,1256.75,873.02,999.31,444.90,2604.46,653.31,256.62
3/2/2006,2331.21,1001.46,68.00,374.63,53.98,1261.72,872.37,955.60,442.99,2630.83,656.66,266.50
3/3/2006,2327.65,999.55,69.04,372.44,53.88,1239.56,874.84,#N/A,432.88,2646.06,659.33,253.23
3/6/2006,2310.84,997.12,65.27,381.24,54.13,1241.05,848.35,975.74,435.68,2648.56,658.74,263.66
3/7/2006,2306.46,997.17,63.58,375.50,54.31,1222.33,803.64,935.83,429.11,2602.51,646.72,266.96
3/8/2006,2312.03,997.41,61.68,377.74,54.09,1215.05,796.96,887.10,425.66,2600.20,646.55,263.58
3/9/2006,2300.30,998.09,63.65,382.25,54.24,1220.81,779.58,923.54,437.47,2612.40,645.40,266.06
3/10/2006,2317.95,997.08,63.34,386.74,54.24,1222.07,805.48,#N/A,436.34,2625.42,653.25,267.96
3/13/2006,2323.46,996.43,67.36,383.96,54.46,1233.47,806.47,793.17,444.25,2657.42,661.22,277.37
3/14/2006,2348.65,1000.94,70.77,387.30,54.35,1218.99,830.80,750.82,447.88,2684.34,669.29,284.46
3/15/2006,2359.27,999.47,68.88,395.80,54.39,1232.53,847.50,791.16,450.88,2728.28,668.81,280.20
3/16/2006,2363.69,1003.87,70.70,400.80,54.23,1227.80,854.24,833.93,445.41,2752.86,675.17,284.71
3/17/2006,2367.33,1002.64,69.33,405.40,54.03,1233.19,844.72,#N/A,458.43,2750.02,677.45,293.91
3/20/2006,2363.24,1003.98,65.24,397.47,54.50,1231.06,836.35,861.42,466.13,2777.12,677.25,303.15
3/21/2006,2348.45,1000.74,66.34,391.26,54.74,1215.91,810.07,835.71,#N/A,2759.91,671.05,311.16
3/22/2006,2363.24,1001.53,64.96,392.84,54.82,1200.06,823.01,805.92,459.75,2774.86,670.84,308.05
